name,text,likes,comments,hashtag,question_mark,emoji,average_length,clean_text,followers,response,corpus,word_count,log_plus1,log
JoanGarryConsulting,"Do you ever find yourself struggling with the strategic planning process? Many nonprofit leaders do.

But according to my guest in today's podcast episode, Robert Raben (founder of The Raben Group) strategy work is a lot like love...tune in to learn why.

You'll also find out how changing your perspective on strategic planning can help us build a more diverse, equitable, and inclusive nonprofit sector.

https://www.joangarry.com/podcast/ep-167-for-the-love-of-strategic-planning-with-robert-raben/

JOANGARRY.COM
Ep 167: For the Love of Strategic Planning",0,0,0.0,1,0,6.466666666666667,"do you ever find yourself struggling with the strategic planning process many nonprofit leaders do

but according to my guest in todays podcast episode robert raben founder of the raben group strategy work is a lot like lovetune in to learn why

youll also find out how changing your perspective on strategic planning can help us build a more diverse equitable and inclusive nonprofit sector



joangarrycom
ep  for the love of strategic planning",41637,0,"['ever', 'find', 'struggling', 'strategic', 'planning', 'process', 'many', 'nonprofit', 'leaders', 'according', 'guest', 'todays', 'podcast', 'episode', 'robert', 'raben', 'founder', 'raben', 'group', 'strategy', 'work', 'lot', 'like', 'lovetune', 'learn', 'youll', 'also', 'find', 'changing', 'perspective', 'strategic', 'planning', 'help', 'us', 'build', 'diverse', 'equitable', 'inclusive', 'nonprofit', 'sector', 'joangarrycom', 'ep', 'love', 'strategic', 'planning', 'ever', 'find', 'struggling', 'strategic', 'planning', 'process', 'many', 'nonprofit', 'leaders', 'according', 'guest', 'todays', 'podcast', 'episode', 'robert', 'raben', 'founder', 'raben', 'group', 'strategy', 'work', 'lot', 'like', 'lovetune', 'learn', 'youll', 'also', 'find', 'changing', 'perspective', 'strategic', 'planning', 'help', 'us', 'build', 'diverse', 'equitable', 'inclusive', 'nonprofit', 'sector', 'joangarrycom', 'ep', 'love', 'strategic', 'planning']",90,0.0,0.0
JoanGarryConsulting,What is your current favorite inspiring quote?,66,300,0.0,1,0,7.25,what is your current favorite inspiring quote,41637,366,"['current', 'favorite', 'inspiring', 'quote', 'current', 'favorite', 'inspiring', 'quote']",8,5.905361848054571,5.902633333401366
JoanGarryConsulting,"Whether it's your time, money, ideas, or any other form of support, giving to causes you care about is a joy and a privilege.

What causes do you care about?

#SupportNonprofits #Fundraising",1,0,2.0,1,0,5.384615384615385,"whether its your time money ideas or any other form of support giving to causes you care about is a joy and a privilege

what causes do you care about

 ",41637,1,"['whether', 'time', 'money', 'ideas', 'form', 'support', 'giving', 'causes', 'care', 'joy', 'privilege', 'causes', 'care', 'whether', 'time', 'money', 'ideas', 'form', 'support', 'giving', 'causes', 'care', 'joy', 'privilege', 'causes', 'care']",26,0.6931471805599453,0.0
JoanGarryConsulting,Did you catch last week’s podcast episode? Tune in as we talk about one of the biggest challenges facing nonprofit leaders: finding the right funding sources to get the resources needed to make a real impact. #nonprofitsaremessy,2,0,1.0,1,0,5.913043478260869,did you catch last weeks podcast episode tune in as we talk about one of the biggest challenges facing nonprofit leaders finding the right funding sources to get the resources needed to make a real impact ,41637,2,"['catch', 'last', 'weeks', 'podcast', 'episode', 'tune', 'talk', 'one', 'biggest', 'challenges', 'facing', 'nonprofit', 'leaders', 'finding', 'right', 'funding', 'sources', 'get', 'resources', 'needed', 'make', 'real', 'impact', 'catch', 'last', 'weeks', 'podcast', 'episode', 'tune', 'talk', 'one', 'biggest', 'challenges', 'facing', 'nonprofit', 'leaders', 'finding', 'right', 'funding', 'sources', 'get', 'resources', 'needed', 'make', 'real', 'impact']",46,1.0986122886681098,0.6931471805599453
JoanGarryConsulting,Did you know that your organization’s volunteers are likely the biggest source of donors in your organization? #NonprofitWork #Volunteer,12,0,2.0,1,0,8.0,did you know that your organizations volunteers are likely the biggest source of donors in your organization  ,41637,12,"['know', 'organizations', 'volunteers', 'likely', 'biggest', 'source', 'donors', 'organization', 'know', 'organizations', 'volunteers', 'likely', 'biggest', 'source', 'donors', 'organization']",16,2.5649493574615367,2.4849066497880004
JoanGarryConsulting,What's your org's most important mission?,27,80,0.0,1,0,6.25,whats your orgs most important mission,41637,107,"['whats', 'orgs', 'important', 'mission', 'whats', 'orgs', 'important', 'mission']",8,4.68213122712422,4.672828834461906
JoanGarryConsulting,"A poorly constructed advisory board can cause more problems than it solves.

So how can you make an advisory board really count?

By having a clear idea of why your organization needs one and who should be serving on it. Keep reading to get the scoop: https://www.joangarry.com/advisory-board/

JOANGARRY.COM
Who Should Serve on Your Nonprofit Advisory Board?",1,0,0.0,2,0,6.333333333333333,"a poorly constructed advisory board can cause more problems than it solves

so how can you make an advisory board really count

by having a clear idea of why your organization needs one and who should be serving on it keep reading to get the scoop 

joangarrycom
who should serve on your nonprofit advisory board",41637,1,"['poorly', 'constructed', 'advisory', 'board', 'cause', 'problems', 'solves', 'make', 'advisory', 'board', 'really', 'count', 'clear', 'idea', 'organization', 'needs', 'one', 'serving', 'keep', 'reading', 'get', 'scoop', 'joangarrycom', 'serve', 'nonprofit', 'advisory', 'board', 'poorly', 'constructed', 'advisory', 'board', 'cause', 'problems', 'solves', 'make', 'advisory', 'board', 'really', 'count', 'clear', 'idea', 'organization', 'needs', 'one', 'serving', 'keep', 'reading', 'get', 'scoop', 'joangarrycom', 'serve', 'nonprofit', 'advisory', 'board']",54,0.6931471805599453,0.0
JoanGarryConsulting,"The success of a special event is not about the money you make during the event — it’s about the money that follows.

Here is a six-step plan for getting the most out of your nonprofit's next special event. Try it out and let me know what you think.",7,0,0.0,0,0,5.473684210526316,"the success of a special event is not about the money you make during the event  its about the money that follows

here is a sixstep plan for getting the most out of your nonprofits next special event try it out and let me know what you think",41637,7,"['success', 'special', 'event', 'money', 'make', 'event', 'money', 'follows', 'sixstep', 'plan', 'getting', 'nonprofits', 'next', 'special', 'event', 'try', 'let', 'know', 'think', 'success', 'special', 'event', 'money', 'make', 'event', 'money', 'follows', 'sixstep', 'plan', 'getting', 'nonprofits', 'next', 'special', 'event', 'try', 'let', 'know', 'think']",38,2.0794415416798357,1.9459101490553132
JoanGarryConsulting,"In this episode, I chat with Ann Mei Chang, CEO of Candid, an organization that works to connect people who want to make a difference with the resources they need to touch the work. But that's not all.

Tune in to learn more about how Candid can help you find the nonprofit funding sources you need to achieve your mission.

You'll also learn about how Candid is helping to increase transparency within our sector.
https://www.joangarry.com/podcast/ep-166-uncovering-new-nonprofit-funding-sources-with-ann-mei-chang/

JOANGARRY.COM
Ep 166: Uncovering New Nonprofit Funding Sources",27,1,0.0,0,0,6.065217391304348,"in this episode i chat with ann mei chang ceo of candid an organization that works to connect people who want to make a difference with the resources they need to touch the work but thats not all

tune in to learn more about how candid can help you find the nonprofit funding sources you need to achieve your mission

youll also learn about how candid is helping to increase transparency within our sector


joangarrycom
ep  uncovering new nonprofit funding sources",41637,28,"['episode', 'chat', 'ann', 'mei', 'chang', 'ceo', 'candid', 'organization', 'works', 'connect', 'people', 'want', 'make', 'difference', 'resources', 'need', 'touch', 'work', 'thats', 'tune', 'learn', 'candid', 'help', 'find', 'nonprofit', 'funding', 'sources', 'need', 'achieve', 'mission', 'youll', 'also', 'learn', 'candid', 'helping', 'increase', 'transparency', 'within', 'sector', 'joangarrycom', 'ep', 'uncovering', 'new', 'nonprofit', 'funding', 'sources', 'episode', 'chat', 'ann', 'mei', 'chang', 'ceo', 'candid', 'organization', 'works', 'connect', 'people', 'want', 'make', 'difference', 'resources', 'need', 'touch', 'work', 'thats', 'tune', 'learn', 'candid', 'help', 'find', 'nonprofit', 'funding', 'sources', 'need', 'achieve', 'mission', 'youll', 'also', 'learn', 'candid', 'helping', 'increase', 'transparency', 'within', 'sector', 'joangarrycom', 'ep', 'uncovering', 'new', 'nonprofit', 'funding', 'sources']",92,3.367295829986474,3.332204510175204
JoanGarryConsulting,"Nonprofit leaders, this is why our world so desperately needs people like you…

Leave a 🧡 if you agree.",3,0,0.0,0,1,6.333333333333333,"nonprofit leaders this is why our world so desperately needs people like you

leave a  if you agree",41637,3,"['nonprofit', 'leaders', 'world', 'desperately', 'needs', 'people', 'like', 'leave', 'agree', 'nonprofit', 'leaders', 'world', 'desperately', 'needs', 'people', 'like', 'leave', 'agree']",18,1.3862943611198906,1.0986122886681098
JoanGarryConsulting,"There's no way around it—as a nonprofit leader, you make a lot of big decisions.

In this blog post, I share 5 key tips to help you make the best decisions for your org: https://www.joangarry.com/big-decision/

JOANGARRY.COM
The Key to Making Big Decisions",5,0,0.0,0,0,5.2,"theres no way around itas a nonprofit leader you make a lot of big decisions

in this blog post i share  key tips to help you make the best decisions for your org 

joangarrycom
the key to making big decisions",41637,5,"['theres', 'way', 'around', 'itas', 'nonprofit', 'leader', 'make', 'lot', 'big', 'decisions', 'blog', 'post', 'share', 'key', 'tips', 'help', 'make', 'best', 'decisions', 'org', 'joangarrycom', 'key', 'making', 'big', 'decisions', 'theres', 'way', 'around', 'itas', 'nonprofit', 'leader', 'make', 'lot', 'big', 'decisions', 'blog', 'post', 'share', 'key', 'tips', 'help', 'make', 'best', 'decisions', 'org', 'joangarrycom', 'key', 'making', 'big', 'decisions']",50,1.791759469228055,1.6094379124341003
JoanGarryConsulting,"Post-meeting *crickets*. Rubber stamping. Board meetings that feel more like ""show and tell"" rather than shared leadership.

These could be the signs of a disengaged board — or, it could be a sign that your board members don't understand just how valuable their input is.

There's only one way to make things clear: here's a recipe to engage your board members in meaningful strategic decision making. https://www.joangarry.com/board-engagement/

JOANGARRY.COM
A Step-by-Step Recipe For Meaningful Board Engagement",6,0,0.0,0,0,6.5,"postmeeting crickets rubber stamping board meetings that feel more like show and tell rather than shared leadership

these could be the signs of a disengaged board  or it could be a sign that your board members dont understand just how valuable their input is

theres only one way to make things clear heres a recipe to engage your board members in meaningful strategic decision making 

joangarrycom
a stepbystep recipe for meaningful board engagement",41637,6,"['postmeeting', 'crickets', 'rubber', 'stamping', 'board', 'meetings', 'feel', 'like', 'show', 'tell', 'rather', 'shared', 'leadership', 'could', 'signs', 'disengaged', 'board', 'could', 'sign', 'board', 'members', 'dont', 'understand', 'valuable', 'input', 'theres', 'one', 'way', 'make', 'things', 'clear', 'heres', 'recipe', 'engage', 'board', 'members', 'meaningful', 'strategic', 'decision', 'making', 'joangarrycom', 'stepbystep', 'recipe', 'meaningful', 'board', 'engagement', 'postmeeting', 'crickets', 'rubber', 'stamping', 'board', 'meetings', 'feel', 'like', 'show', 'tell', 'rather', 'shared', 'leadership', 'could', 'signs', 'disengaged', 'board', 'could', 'sign', 'board', 'members', 'dont', 'understand', 'valuable', 'input', 'theres', 'one', 'way', 'make', 'things', 'clear', 'heres', 'recipe', 'engage', 'board', 'members', 'meaningful', 'strategic', 'decision', 'making', 'joangarrycom', 'stepbystep', 'recipe', 'meaningful', 'board', 'engagement']",92,1.9459101490553132,1.791759469228055
JoanGarryConsulting,"It's time to take charge and build the board you want.

What's one thing you can take action on today (no matter how small it seems) to improve the effectiveness of your board?

Check out this jampacked workshop for some practical strategies to help you get started: https://nonprofitleadershiplab.com/free/fixmyboard/",24,1,0.0,1,0,5.846153846153846,"its time to take charge and build the board you want

whats one thing you can take action on today no matter how small it seems to improve the effectiveness of your board

check out this jampacked workshop for some practical strategies to help you get started ",41637,25,"['time', 'take', 'charge', 'build', 'board', 'want', 'whats', 'one', 'thing', 'take', 'action', 'today', 'matter', 'small', 'seems', 'improve', 'effectiveness', 'board', 'check', 'jampacked', 'workshop', 'practical', 'strategies', 'help', 'get', 'started', 'time', 'take', 'charge', 'build', 'board', 'want', 'whats', 'one', 'thing', 'take', 'action', 'today', 'matter', 'small', 'seems', 'improve', 'effectiveness', 'board', 'check', 'jampacked', 'workshop', 'practical', 'strategies', 'help', 'get', 'started']",52,3.258096538021482,3.2188758248682006
JoanGarryConsulting,"To every nonprofit executive director, staff member, and volunteer...

Thank you for answering the call and touching the work — I don't know what we'd do without you. #HappyLaborDay #Nonprofits",139,3,2.0,0,0,6.1875,"to every nonprofit executive director staff member and volunteer

thank you for answering the call and touching the work  i dont know what wed do without you  ",41637,142,"['every', 'nonprofit', 'executive', 'director', 'staff', 'member', 'volunteer', 'thank', 'answering', 'call', 'touching', 'work', 'dont', 'know', 'wed', 'without', 'every', 'nonprofit', 'executive', 'director', 'staff', 'member', 'volunteer', 'thank', 'answering', 'call', 'touching', 'work', 'dont', 'know', 'wed', 'without']",32,4.962844630259907,4.955827057601261
JoanGarryConsulting,"There is nothing wrong with being a do-gooder, and trust me, our world is lucky to have people like you. But it is important to remember to fill your own cup as well by taking care of yourself. #NonprofitLeader #SelfCare",52,5,2.0,0,0,5.533333333333333,there is nothing wrong with being a dogooder and trust me our world is lucky to have people like you but it is important to remember to fill your own cup as well by taking care of yourself  ,41637,57,"['nothing', 'wrong', 'dogooder', 'trust', 'world', 'lucky', 'people', 'like', 'important', 'remember', 'fill', 'cup', 'well', 'taking', 'care', 'nothing', 'wrong', 'dogooder', 'trust', 'world', 'lucky', 'people', 'like', 'important', 'remember', 'fill', 'cup', 'well', 'taking', 'care']",30,4.060443010546419,4.04305126783455
JoanGarryConsulting,"Remember: It takes a village to run a thriving nonprofit…

Clients, donors, volunteers — a diverse group of people who have value to add and must be engaged.

You are not alone...look around you.",23,0,0.0,0,0,6.388888888888889,"remember it takes a village to run a thriving nonprofit

clients donors volunteers  a diverse group of people who have value to add and must be engaged

you are not alonelook around you",41637,23,"['remember', 'takes', 'village', 'run', 'thriving', 'nonprofit', 'clients', 'donors', 'volunteers', 'diverse', 'group', 'people', 'value', 'add', 'must', 'engaged', 'alonelook', 'around', 'remember', 'takes', 'village', 'run', 'thriving', 'nonprofit', 'clients', 'donors', 'volunteers', 'diverse', 'group', 'people', 'value', 'add', 'must', 'engaged', 'alonelook', 'around']",36,3.1780538303479458,3.1354942159291497
JoanGarryConsulting,"Do you know the telltale signs of founder syndrome? Click here to learn more: https://www.joangarry.com/podcast/ep-96-the-telltale-signs-of-founder-syndrome-part-1/ #NonprofitSupport

JOANGARRY.COM
Ep 96: The Telltale Signs of Founder Syndrome (Part 1)",2,2,1.0,1,0,6.285714285714286,"do you know the telltale signs of founder syndrome click here to learn more  

joangarrycom
ep  the telltale signs of founder syndrome part ",41637,4,"['know', 'telltale', 'signs', 'founder', 'syndrome', 'click', 'learn', 'joangarrycom', 'ep', 'telltale', 'signs', 'founder', 'syndrome', 'part', 'know', 'telltale', 'signs', 'founder', 'syndrome', 'click', 'learn', 'joangarrycom', 'ep', 'telltale', 'signs', 'founder', 'syndrome', 'part']",28,1.6094379124341003,1.3862943611198906
JoanGarryConsulting,"What is belonging? Here's a clue—it's not just fitting in.

How do you define belonging?",33,3,0.0,2,0,7.166666666666667,"what is belonging heres a clueits not just fitting in

how do you define belonging",41637,36,"['belonging', 'heres', 'clueits', 'fitting', 'define', 'belonging', 'belonging', 'heres', 'clueits', 'fitting', 'define', 'belonging']",12,3.6109179126442243,3.58351893845611
JoanGarryConsulting,"Earlier this year, I told you all about my big commitment for 2022: to shine a light on the dysfunctional power dynamics that are embedded in the nonprofit sector.

And I asked you to hold me accountable.

Click here to learn more about the work our team has been up to with our commitment to DEI: https://www.joangarry.com/video/commitment-to-diversity/

JOANGARRY.COM
My Commitment to Diversity, Equity, and Inclusion Runs Deep",0,0,0.0,0,0,6.620689655172414,"earlier this year i told you all about my big commitment for  to shine a light on the dysfunctional power dynamics that are embedded in the nonprofit sector

and i asked you to hold me accountable

click here to learn more about the work our team has been up to with our commitment to dei 

joangarrycom
my commitment to diversity equity and inclusion runs deep",41637,0,"['earlier', 'year', 'told', 'big', 'commitment', 'shine', 'light', 'dysfunctional', 'power', 'dynamics', 'embedded', 'nonprofit', 'sector', 'asked', 'hold', 'accountable', 'click', 'learn', 'work', 'team', 'commitment', 'dei', 'joangarrycom', 'commitment', 'diversity', 'equity', 'inclusion', 'runs', 'deep', 'earlier', 'year', 'told', 'big', 'commitment', 'shine', 'light', 'dysfunctional', 'power', 'dynamics', 'embedded', 'nonprofit', 'sector', 'asked', 'hold', 'accountable', 'click', 'learn', 'work', 'team', 'commitment', 'dei', 'joangarrycom', 'commitment', 'diversity', 'equity', 'inclusion', 'runs', 'deep']",58,0.0,0.0
JoanGarryConsulting,"Your board is one of the most valuable resources your org has...if you know how to leverage each member’s strengths.

Check out this blog post to learn 5 steps your board can take right now to maximize its impact: https://www.joangarry.com/best-boards/

JOANGARRY.COM
5 Steps the Best Boards Are Taking Right Now",6,1,0.0,0,0,5.769230769230769,"your board is one of the most valuable resources your org hasif you know how to leverage each members strengths

check out this blog post to learn  steps your board can take right now to maximize its impact 

joangarrycom
 steps the best boards are taking right now",41637,7,"['board', 'one', 'valuable', 'resources', 'org', 'hasif', 'know', 'leverage', 'members', 'strengths', 'check', 'blog', 'post', 'learn', 'steps', 'board', 'take', 'right', 'maximize', 'impact', 'joangarrycom', 'steps', 'best', 'boards', 'taking', 'right', 'board', 'one', 'valuable', 'resources', 'org', 'hasif', 'know', 'leverage', 'members', 'strengths', 'check', 'blog', 'post', 'learn', 'steps', 'board', 'take', 'right', 'maximize', 'impact', 'joangarrycom', 'steps', 'best', 'boards', 'taking', 'right']",52,2.0794415416798357,1.9459101490553132
JoanGarryConsulting,Your sphere of influence is more powerful than you might believe...,7,0,0.0,0,0,7.0,your sphere of influence is more powerful than you might believe,41637,7,"['sphere', 'influence', 'powerful', 'might', 'believe', 'sphere', 'influence', 'powerful', 'might', 'believe']",10,2.0794415416798357,1.9459101490553132
JoanGarryConsulting,"Not raising as much money as you'd hoped? This handy assessment can help you get to the root of the issue: https://www.joangarry.com/raising-more-money/

JOANGARRY.COM
Why You're Not Raising More Money",27,2,0.0,1,0,5.666666666666667,"not raising as much money as youd hoped this handy assessment can help you get to the root of the issue 

joangarrycom
why youre not raising more money",41637,29,"['raising', 'much', 'money', 'youd', 'hoped', 'handy', 'assessment', 'help', 'get', 'root', 'issue', 'joangarrycom', 'youre', 'raising', 'money', 'raising', 'much', 'money', 'youd', 'hoped', 'handy', 'assessment', 'help', 'get', 'root', 'issue', 'joangarrycom', 'youre', 'raising', 'money']",30,3.4011973816621555,3.367295829986474
JoanGarryConsulting,"One of the most important duties of any nonprofit’s board nominations committee is getting the right people in the right seats on the bus.

In other words, you’ve got to find and recruit board members with the perfect mix of lived experience, skills, and passion for your mission.

In this episode, I chat with the Union for Reform Judaism's board nominations chair, Daryl Messinger, about how she helped this org identify a diverse slate of 39 forward-thinking, open-minded board members.

Tune in to learn more about her journey: https://www.joangarry.com/podcast/ep-165-eye-opening-tales-of-a-board-nominations-committee-chair-with-daryl-messinger/

JOANGARRY.COM
Ep 165: Eye-Opening Tales of a Board Nominations Committee Chair",6,0,0.0,0,0,6.508771929824562,"one of the most important duties of any nonprofits board nominations committee is getting the right people in the right seats on the bus

in other words youve got to find and recruit board members with the perfect mix of lived experience skills and passion for your mission

in this episode i chat with the union for reform judaisms board nominations chair daryl messinger about how she helped this org identify a diverse slate of  forwardthinking openminded board members

tune in to learn more about her journey 

joangarrycom
ep  eyeopening tales of a board nominations committee chair",41637,6,"['one', 'important', 'duties', 'nonprofits', 'board', 'nominations', 'committee', 'getting', 'right', 'people', 'right', 'seats', 'bus', 'words', 'youve', 'got', 'find', 'recruit', 'board', 'members', 'perfect', 'mix', 'lived', 'experience', 'skills', 'passion', 'mission', 'episode', 'chat', 'union', 'reform', 'judaisms', 'board', 'nominations', 'chair', 'daryl', 'messinger', 'helped', 'org', 'identify', 'diverse', 'slate', 'forwardthinking', 'openminded', 'board', 'members', 'tune', 'learn', 'journey', 'joangarrycom', 'ep', 'eyeopening', 'tales', 'board', 'nominations', 'committee', 'chair', 'one', 'important', 'duties', 'nonprofits', 'board', 'nominations', 'committee', 'getting', 'right', 'people', 'right', 'seats', 'bus', 'words', 'youve', 'got', 'find', 'recruit', 'board', 'members', 'perfect', 'mix', 'lived', 'experience', 'skills', 'passion', 'mission', 'episode', 'chat', 'union', 'reform', 'judaisms', 'board', 'nominations', 'chair', 'daryl', 'messinger', 'helped', 'org', 'identify', 'diverse', 'slate', 'forwardthinking', 'openminded', 'board', 'members', 'tune', 'learn', 'journey', 'joangarrycom', 'ep', 'eyeopening', 'tales', 'board', 'nominations', 'committee', 'chair']",114,1.9459101490553132,1.791759469228055
JoanGarryConsulting,"What if I told you that your value as a nonprofit leader is not entirely measured by the amount of money you bring in?

Feeling relieved?

Listen as guest Drew Dudley shares where you can really make the biggest impact in this episode of Nonprofits Are Messy: #NonprofitLeadership

https://blog.joangarry.com/ep-143-lollipop-moments-and-everyday-leadership-lessons-with-drew-dudley/

JOANGARRY.COM
Ep 143: Lollipop Moments and Everyday Leadership Lessons",3,0,1.0,2,0,6.566666666666666,"what if i told you that your value as a nonprofit leader is not entirely measured by the amount of money you bring in

feeling relieved

listen as guest drew dudley shares where you can really make the biggest impact in this episode of nonprofits are messy 



joangarrycom
ep  lollipop moments and everyday leadership lessons",41637,3,"['told', 'value', 'nonprofit', 'leader', 'entirely', 'measured', 'amount', 'money', 'bring', 'feeling', 'relieved', 'listen', 'guest', 'drew', 'dudley', 'shares', 'really', 'make', 'biggest', 'impact', 'episode', 'nonprofits', 'messy', 'joangarrycom', 'ep', 'lollipop', 'moments', 'everyday', 'leadership', 'lessons', 'told', 'value', 'nonprofit', 'leader', 'entirely', 'measured', 'amount', 'money', 'bring', 'feeling', 'relieved', 'listen', 'guest', 'drew', 'dudley', 'shares', 'really', 'make', 'biggest', 'impact', 'episode', 'nonprofits', 'messy', 'joangarrycom', 'ep', 'lollipop', 'moments', 'everyday', 'leadership', 'lessons']",60,1.3862943611198906,1.0986122886681098
JoanGarryConsulting,"A break doesn't have to be a walk around the block or a long weekend.

It can also mean a break from your role as firefighter to allow for
planning.

This kind of break will make you stronger for sure and will
enable you to weather the storms that will surely come your way. #NonprofitLeadership",23,1,1.0,0,0,5.4,"a break doesnt have to be a walk around the block or a long weekend

it can also mean a break from your role as firefighter to allow for
planning

this kind of break will make you stronger for sure and will
enable you to weather the storms that will surely come your way ",41637,24,"['break', 'doesnt', 'walk', 'around', 'block', 'long', 'weekend', 'also', 'mean', 'break', 'role', 'firefighter', 'allow', 'planning', 'kind', 'break', 'make', 'stronger', 'sure', 'enable', 'weather', 'storms', 'surely', 'come', 'way', 'break', 'doesnt', 'walk', 'around', 'block', 'long', 'weekend', 'also', 'mean', 'break', 'role', 'firefighter', 'allow', 'planning', 'kind', 'break', 'make', 'stronger', 'sure', 'enable', 'weather', 'storms', 'surely', 'come', 'way']",50,3.2188758248682006,3.1780538303479458
JoanGarryConsulting,"Nonprofit leaders, thank you for leading the charge when it comes to creating positive change in this broken world of ours.

What keeps you fighting for a better world every day? #NonprofitsMatter

https://www.joangarry.com/nonprofit-leadership/

JOANGARRY.COM
The Nonprofit Sector is the Biggest Source of Leadership in the World",77,6,1.0,1,0,6.625,"nonprofit leaders thank you for leading the charge when it comes to creating positive change in this broken world of ours

what keeps you fighting for a better world every day 



joangarrycom
the nonprofit sector is the biggest source of leadership in the world",41637,83,"['nonprofit', 'leaders', 'thank', 'leading', 'charge', 'comes', 'creating', 'positive', 'change', 'broken', 'world', 'keeps', 'fighting', 'better', 'world', 'every', 'day', 'joangarrycom', 'nonprofit', 'sector', 'biggest', 'source', 'leadership', 'world', 'nonprofit', 'leaders', 'thank', 'leading', 'charge', 'comes', 'creating', 'positive', 'change', 'broken', 'world', 'keeps', 'fighting', 'better', 'world', 'every', 'day', 'joangarrycom', 'nonprofit', 'sector', 'biggest', 'source', 'leadership', 'world']",48,4.430816798843313,4.418840607796598
JoanGarryConsulting,"There are days that you control and days that control you.

Gain more control over your time with these practical time management tips: https://www.joangarry.com/manage-your-time/

JOANGARRY.COM
How to Manage Your Time So You Are In Control",6,0,0.0,0,0,6.2,"there are days that you control and days that control you

gain more control over your time with these practical time management tips 

joangarrycom
how to manage your time so you are in control",41637,6,"['days', 'control', 'days', 'control', 'gain', 'control', 'time', 'practical', 'time', 'management', 'tips', 'joangarrycom', 'manage', 'time', 'control', 'days', 'control', 'days', 'control', 'gain', 'control', 'time', 'practical', 'time', 'management', 'tips', 'joangarrycom', 'manage', 'time', 'control']",30,1.9459101490553132,1.791759469228055
JoanGarryConsulting,"There's a right way to write a board report that will actually get read. And remembered! Learn the process and download your free board report template here: https://www.joangarry.com/board-report-template/

JOANGARRY.COM
How to Write a Good Board Report",8,0,0.0,0,0,5.909090909090909,"theres a right way to write a board report that will actually get read and remembered learn the process and download your free board report template here 

joangarrycom
how to write a good board report",41637,8,"['theres', 'right', 'way', 'write', 'board', 'report', 'actually', 'get', 'read', 'remembered', 'learn', 'process', 'download', 'free', 'board', 'report', 'template', 'joangarrycom', 'write', 'good', 'board', 'report', 'theres', 'right', 'way', 'write', 'board', 'report', 'actually', 'get', 'read', 'remembered', 'learn', 'process', 'download', 'free', 'board', 'report', 'template', 'joangarrycom', 'write', 'good', 'board', 'report']",44,2.1972245773362196,2.0794415416798357
JoanGarryConsulting,"We all have difficult people in our lives.

If you’re involved with a nonprofit, maybe that’s your boss. Or a board member who doesn’t trust you. A very demanding client. Or a staff member who constantly misses deadlines...

Whatever difficulties you are up against, here are 10 strategies you might consider trying when dealing with difficult people in your organization.

https://www.joangarry.com/how-to-deal-with-difficult-people/

JOANGARRY.COM
How to Deal With Difficult People: My Top 10 Strategies",78,5,0.0,0,0,7.111111111111111,"we all have difficult people in our lives

if youre involved with a nonprofit maybe thats your boss or a board member who doesnt trust you a very demanding client or a staff member who constantly misses deadlines

whatever difficulties you are up against here are  strategies you might consider trying when dealing with difficult people in your organization



joangarrycom
how to deal with difficult people my top  strategies",41637,83,"['difficult', 'people', 'lives', 'youre', 'involved', 'nonprofit', 'maybe', 'thats', 'boss', 'board', 'member', 'doesnt', 'trust', 'demanding', 'client', 'staff', 'member', 'constantly', 'misses', 'deadlines', 'whatever', 'difficulties', 'strategies', 'might', 'consider', 'trying', 'dealing', 'difficult', 'people', 'organization', 'joangarrycom', 'deal', 'difficult', 'people', 'top', 'strategies', 'difficult', 'people', 'lives', 'youre', 'involved', 'nonprofit', 'maybe', 'thats', 'boss', 'board', 'member', 'doesnt', 'trust', 'demanding', 'client', 'staff', 'member', 'constantly', 'misses', 'deadlines', 'whatever', 'difficulties', 'strategies', 'might', 'consider', 'trying', 'dealing', 'difficult', 'people', 'organization', 'joangarrycom', 'deal', 'difficult', 'people', 'top', 'strategies']",72,4.430816798843313,4.418840607796598
