name,text,likes,comments,hashtag,question_mark,emoji,average_length,clean_text,followers,response
nonprofitist,"The Balance had these tips for nonprofits deciding about hiring a consultant and how consultants can help. Nonprofits - tell us in the comments how consultants helped your organization!

THEBALANCESMB.COM
How Can a Consultant Help Your Nonprofit?",0,0,0,1,0,8,"The Balance had these tips for nonprofits deciding about hiring a consultant and how consultants can help. Nonprofits - tell us in the comments how consultants helped your organization!

THEBALANCESMB.COM
How Can a Consultant Help Your Nonprofit?",241,0
nonprofitist,"Before you hire a consultant, ask yourself this question. Learn what else you need to ask and then take a look at our directory of experts to find the right help for your project: https://www.nonprofit.ist/5questionstoanswer",0,0,0,0,0,5.3125,"Before you hire a consultant, ask yourself this question. Learn what else you need to ask and then take a look at our directory of experts to find the right help for your project: ",241,0
nonprofitist,"This Thanksgiving, we give thanks for all of the nonprofits and nonprofit consultants who help make our communities a better place!",0,0,0,0,0,7.454545455,"This Thanksgiving, we give thanks for all of the nonprofits and nonprofit consultants who help make our communities a better place!",241,0
nonprofitist,"Nonprofit.ist expert Pieta Blakely had a great Facebook Live session about nonprofit stakeholders and how to engage them. Watch now and share your thoughts in the comments!

Blakely Consulting, LLC was live.
November 20, 2020 at 11:30 AM ·

Mission-based organizations need their stakeholders now more than ever. In this episode, we discuss the various stakeholders that are instrumental to nonprofits, how they impact the work of the organization, and how to engage stakeholders so that together you can accomplish your mission. Join us on Friday 11.20.2020 at 10:30am on Facebook Live!",1,0,0,0,0,7.454545455,"Nonprofit.ist expert Pieta Blakely had a great Facebook Live session about nonprofit stakeholders and how to engage them. Watch now and share your thoughts in the comments!

Blakely Consulting, LLC was live.
November 20, 2020 at 11:30 AM ·

Mission-based organizations need their stakeholders now more than ever. In this episode, we discuss the various stakeholders that are instrumental to nonprofits, how they impact the work of the organization, and how to engage stakeholders so that together you can accomplish your mission. Join us on Friday 11.20.2020 at 10:30am on Facebook Live!",241,0.004149378
nonprofitist,"How can recruitment mean the difference in board engagement? Read this article from Nonprofit.ist expert Sabrina Walker Hernandez of Supporting World Hope to find out.

#nonprofitconsulting #nonprofit #nonprofitboard

SUPPORTINGWORLDHOPE.COM
Are You Tired of a Board That is Not Engaged? You’ll Love This… - Supporting World Hope",1,0,3,2,0,7.24,"How can recruitment mean the difference in board engagement? Read this article from Nonprofit.ist expert Sabrina Walker Hernandez of Supporting World Hope to find out.

  

SUPPORTINGWORLDHOPE.COM
Are You Tired of a Board That is Not Engaged? You’ll Love This… - Supporting World Hope",241,0.004149378
nonprofitist,What’s a better option than a formal RFP? A call for conversations. Learn why: https://www.nonprofit.ist/rfp,1,0,0,1,0,6,What’s a better option than a formal RFP? A call for conversations. Learn why: ,241,0.004149378
nonprofitist,"Take a listen to the latest episode of the Mission: Impact podcast hosted by Carol Hamilton. Heather talks about how to hire a nonprofit consultant --> https://missionimpact.libsyn.com/how-to-hire-a-nonprofit-consultant-with-heather-yandow

#nonprofit #nonprofitconsulting #nonprofitorganization #podcast",2,0,4,0,0,6.466666667,"Take a listen to the latest episode of the Mission: Impact podcast hosted by Carol Hamilton. Heather talks about how to hire a nonprofit consultant --> 

   ",241,0.008298755
nonprofitist,"If you missed it the first time around, now is a great time to listen to this episode of Your Path to Nonprofit Leadership with Dr. Patton McDowell. In it, Heather talks about what you should be asking your nonprofit consultant before you hire them.

PATTONMCDOWELL.COM
2020-04 News | 5 Questions to Answer Before Using A Nonprofit Consultant (Heather Yandow)",2,0,0,0,0,6.75862069,"If you missed it the first time around, now is a great time to listen to this episode of Your Path to Nonprofit Leadership with Dr. Patton McDowell. In it, Heather talks about what you should be asking your nonprofit consultant before you hire them.

PATTONMCDOWELL.COM
2020-04 News | 5 Questions to Answer Before Using A Nonprofit Consultant (Heather Yandow)",241,0.008298755
nonprofitist,"Here's a great tip from Beth Kanter about nonprofit workload stress triggers and burnout to help you start your week. Her advice is especially relevant in 2020! Share what works for you in the comments.

BETHKANTER.ORG
Just One Good Tip To Address Nonprofit Workload Stress",1,0,0,0,0,6.259259259,"Here's a great tip from Beth Kanter about nonprofit workload stress triggers and burnout to help you start your week. Her advice is especially relevant in 2020! Share what works for you in the comments.

BETHKANTER.ORG
Just One Good Tip To Address Nonprofit Workload Stress",241,0.004149378
nonprofitist,"Are you using LinkedIn Groups for your nonprofit or business? Here are a few tips on making your group successful. What would you add? Share in the comments and make sure you follow Nonprofit.ist on LinkedIn!

BUFFER.COM
Why LinkedIn Groups Are Great and How to Build a Successful One",1,0,0,2,0,6.48,"Are you using LinkedIn Groups for your nonprofit or business? Here are a few tips on making your group successful. What would you add? Share in the comments and make sure you follow Nonprofit.ist on LinkedIn!

BUFFER.COM
Why LinkedIn Groups Are Great and How to Build a Successful One",241,0.004149378
nonprofitist,"Today is Stress Awareness Day so here’s a 10-minute meditation to help start your day mindfully.

YOUTUBE.COM
10-Minute Meditation To Start Your Day",1,0,0,0,0,6.1875,"Today is Stress Awareness Day so here’s a 10-minute meditation to help start your day mindfully.

YOUTUBE.COM
10-Minute Meditation To Start Your Day",241,0.004149378
nonprofitist,Planning to gather as a staff after election day? Here’s a debrief format that will help acknowledge emotions and stress while bringing focus to your mission: https://www.managementcenter.org/resources/post-election-day-debrief/,0,0,0,1,0,6.466666667,Planning to gather as a staff after election day? Here’s a debrief format that will help acknowledge emotions and stress while bringing focus to your mission: ,241,0
nonprofitist,"POLL.APP.DO
POLL: HELP US GET TO KNOW YOU BETTER!",1,0,0,0,0,4.571428571,"POLL.APP.DO
POLL: HELP US GET TO KNOW YOU BETTER!",241,0.004149378
nonprofitist,"Consultant Joan Gerry offered a list of 10 books every nonprofit leader should read. What would you add to the list? Let us know in the comments!

BLOG.JOANGARRY.COM
10 Books Every Nonprofit Leader Should Read",0,0,0,1,0,5.782608696,"Consultant Joan Gerry offered a list of 10 books every nonprofit leader should read. What would you add to the list? Let us know in the comments!

BLOG.JOANGARRY.COM
10 Books Every Nonprofit Leader Should Read",241,0
nonprofitist,Here’s one more reason that RFPs may not be the best way to find the consultant you need. Learn about a better option: nonprofit.ist/rfp,0,0,0,0,0,5.571428571,Here’s one more reason that RFPs may not be the best way to find the consultant you need. Learn about a better option: nonprofit.ist/rfp,241,0
nonprofitist,"A list from 501Commons named the top 10 characteristics of excellent nonprofit consultants, including diagnostic listening and objectivity. What qualities do you think a good nonprofit consultant needs? Add them in the comments. Read the list: https://www.501commons.org/engage/about-the-service-corps/volunteer-resources/info/ten-characteristics-of-nonprofit-consultants",1,0,0,1,0,7.409090909,"A list from 501Commons named the top 10 characteristics of excellent nonprofit consultants, including diagnostic listening and objectivity. What qualities do you think a good nonprofit consultant needs? Add them in the comments. Read the list: ",241,0.004149378
nonprofitist,"Before you hire a consultant, ask yourself this question. Learn what else you need to ask and then take a look at our directory of experts to find the right help for your project: https://www.nonprofit.ist/5questionstoanswer",1,0,0,0,0,5.3125,"Before you hire a consultant, ask yourself this question. Learn what else you need to ask and then take a look at our directory of experts to find the right help for your project: ",241,0.004149378
nonprofitist,"As COVID-19 continues to bring new challenges for nonprofits navigating a constantly evolving environment, here are some actionable steps you can take to manage your volunteers effectively.

GALAXYDIGITAL.COM
Responding to COVID-19: Actionable Steps for Volunteer Managers",2,0,0,0,0,8.260869565,"As COVID-19 continues to bring new challenges for nonprofits navigating a constantly evolving environment, here are some actionable steps you can take to manage your volunteers effectively.

GALAXYDIGITAL.COM
Responding to COVID-19: Actionable Steps for Volunteer Managers",241,0.008298755
nonprofitist,Have you seen our latest article on a better way for nonprofits to hire consultants? Repost to share with anyone you think needs this advice! --> https://www.nonprofit.ist/rfp,4,0,0,1,0,6,Have you seen our latest article on a better way for nonprofits to hire consultants? Repost to share with anyone you think needs this advice! --> ,241,0.01659751
nonprofitist,"If you’re looking for a consultant to help your nonprofit, start with Nonprofit.ist! --> https://www.nonprofit.ist/joinnonprofit",2,0,0,0,0,7.428571429,"If you’re looking for a consultant to help your nonprofit, start with Nonprofit.ist! --> ",241,0.008298755
nonprofitist,"New to monthly giving? Nonprofit.ist member Erica Wassdorp shared the road to success for monthly donor programs during the recent TopNonprofits Conference for Nonprofit Changemakers. Find help with your fundraising programs by searching our directory of Nonprofit.ist experts.

TOPNONPROFITS.COM
A Monthly Giving How-To: Visualize Your Goal",1,0,0,1,0,7.65625,"New to monthly giving? Nonprofit.ist member Erica Wassdorp shared the road to success for monthly donor programs during the recent TopNonprofits Conference for Nonprofit Changemakers. Find help with your fundraising programs by searching our directory of Nonprofit.ist experts.

TOPNONPROFITS.COM
A Monthly Giving How-To: Visualize Your Goal",241,0.004149378
nonprofitist,"How can you effectively work with an outside consultant? This article has a few tips to make the process work.

PHILANTHROPYNEWSDIGEST.ORG
How to work effectively with an outside consultant",0,0,0,1,0,8.214285714,"How can you effectively work with an outside consultant? This article has a few tips to make the process work.

PHILANTHROPYNEWSDIGEST.ORG
How to work effectively with an outside consultant",241,0
nonprofitist,Here's one reason your RFP may not be getting you the best consultants. Read why not and find the solution on our site: https://www.nonprofit.ist/rfp,3,0,0,0,0,5.166666667,Here's one reason your RFP may not be getting you the best consultants. Read why not and find the solution on our site: ,241,0.012448133
nonprofitist,"What should you be asking yourself and your nonprofit before you call a consultant? One question: what’s the challenge you want to tackle? Learn more on nonprofit.ist: https://www.nonprofit.ist/5questionstoanswer

#nonprofit #nonprofitconsultant",5,0,2,2,0,6.75,"What should you be asking yourself and your nonprofit before you call a consultant? One question: what’s the challenge you want to tackle? Learn more on nonprofit.ist: 

 ",241,0.020746888
nonprofitist,Are you a nonprofit looking for a consultant? Join today for free so you can search and connect with experts! https://www.nonprofit.ist/joinnonprofit,1,0,0,1,0,6.555555556,Are you a nonprofit looking for a consultant? Join today for free so you can search and connect with experts! ,241,0.004149378
nonprofitist,"Our Nonprofit Success Toolkit is still available! This resource is free and full of strategies, worksheets, templates and guides to help your nonprofit be successful: https://www.nonprofit.ist/toolkit

#nonprofit #nonprofits #nonprofitmanagement",3,0,3,0,0,7.4,"Our Nonprofit Success Toolkit is still available! This resource is free and full of strategies, worksheets, templates and guides to help your nonprofit be successful: 

  ",241,0.012448133
nonprofitist,"As COVID-19 continues to impact us, nonprofits have to constantly adjust in uncertain times. Take a look at these resources from the Council of Nonprofits and then join Nonprofit.ist to find experts that can help your nonprofit strategize for the present and future.

#nonprofit #nonprofitorganization

COUNCILOFNONPROFITS.ORG
Nonprofits and Coronavirus, COVID-19",2,0,2,0,0,7.666666667,"As COVID-19 continues to impact us, nonprofits have to constantly adjust in uncertain times. Take a look at these resources from the Council of Nonprofits and then join Nonprofit.ist to find experts that can help your nonprofit strategize for the present and future.

 

COUNCILOFNONPROFITS.ORG
Nonprofits and Coronavirus, COVID-19",241,0.008298755
nonprofitist,"Nonprofits: how are you and your staff practicing self-care? Here are 6 tips you can use. Add your tips in the comments!

#NonProfitLife #nonprofit

PURSUANT.COM
selfcare for nonprofit leaders",2,1,2,1,0,6.923076923,"Nonprofits: how are you and your staff practicing self-care? Here are 6 tips you can use. Add your tips in the comments!

 

PURSUANT.COM
selfcare for nonprofit leaders",241,0.012448133
nonprofitist,,1,0,,0,0,3,nan,241,0.004149378
nonprofitist,"7 fantastic resources to support your nonprofit's diversity, equity, and inclusion work. Our network of experts are providing tools to help you!

#racialequality
#diversityequityinclusion
#antiracist
#nonprofitleadership

NONPROFIT.IST
Nonprofit.ist Anti-Racist Resources for Nonprofit Organizations",2,0,4,0,0,8.421052632,"7 fantastic resources to support your nonprofit's diversity, equity, and inclusion work. Our network of experts are providing tools to help you!






NONPROFIT.IST
Nonprofit.ist Anti-Racist Resources for Nonprofit Organizations",241,0.008298755
nonprofitist,"Resources, templates and guides to help your nonprofit through any challenge!

https://www.nonprofit.ist/toolkit",0,0,0,0,0,7.666666667,"Resources, templates and guides to help your nonprofit through any challenge!

",241,0
nonprofitist,"If you needed another reason to look forward to this Friday...

Tony Martignetti Nonprofit Radio
April 21, 2020 at 10:09 AM ·

Learn the right questions your nonprofit should ask before hiring a consultant from Heather Yandow of Nonprofitist and learn how to manage a remote nonprofit workforce from Heather Martin of InterfaithFamily and Alice Hendricks of Jackson River on #Nonprofit Radio this Friday, April 24 at 1pm ET.
https://tony.ma/NonprofitRadio486",1,0,1,0,0,6.631578947,"If you needed another reason to look forward to this Friday...

Tony Martignetti Nonprofit Radio
April 21, 2020 at 10:09 AM ·

Learn the right questions your nonprofit should ask before hiring a consultant from Heather Yandow of Nonprofitist and learn how to manage a remote nonprofit workforce from Heather Martin of InterfaithFamily and Alice Hendricks of Jackson River on  Radio this Friday, April 24 at 1pm ET.
",241,0.004149378
JoanGarryConsulting,"Do you ever find yourself struggling with the strategic planning process? Many nonprofit leaders do.

But according to my guest in today's podcast episode, Robert Raben (founder of The Raben Group) strategy work is a lot like love...tune in to learn why.

You'll also find out how changing your perspective on strategic planning can help us build a more diverse, equitable, and inclusive nonprofit sector.

https://www.joangarry.com/podcast/ep-167-for-the-love-of-strategic-planning-with-robert-raben/

JOANGARRY.COM
Ep 167: For the Love of Strategic Planning",0,0,0,1,0,6.466666667,"Do you ever find yourself struggling with the strategic planning process? Many nonprofit leaders do.

But according to my guest in today's podcast episode, Robert Raben (founder of The Raben Group) strategy work is a lot like love...tune in to learn why.

You'll also find out how changing your perspective on strategic planning can help us build a more diverse, equitable, and inclusive nonprofit sector.



JOANGARRY.COM
Ep 167: For the Love of Strategic Planning",41637,0
JoanGarryConsulting,What is your current favorite inspiring quote?,66,300,0,1,0,7.25,What is your current favorite inspiring quote?,41637,0.008790259
JoanGarryConsulting,"Whether it's your time, money, ideas, or any other form of support, giving to causes you care about is a joy and a privilege.

What causes do you care about?

#SupportNonprofits #Fundraising",1,0,2,1,0,5.384615385,"Whether it's your time, money, ideas, or any other form of support, giving to causes you care about is a joy and a privilege.

What causes do you care about?

 ",41637,2.40171E-05
JoanGarryConsulting,Did you catch last week’s podcast episode? Tune in as we talk about one of the biggest challenges facing nonprofit leaders: finding the right funding sources to get the resources needed to make a real impact. #nonprofitsaremessy,2,0,1,1,0,5.913043478,Did you catch last week’s podcast episode? Tune in as we talk about one of the biggest challenges facing nonprofit leaders: finding the right funding sources to get the resources needed to make a real impact. ,41637,4.80342E-05
JoanGarryConsulting,Did you know that your organization’s volunteers are likely the biggest source of donors in your organization? #NonprofitWork #Volunteer,12,0,2,1,0,8,Did you know that your organization’s volunteers are likely the biggest source of donors in your organization?  ,41637,0.000288205
JoanGarryConsulting,What's your org's most important mission?,27,80,0,1,0,6.25,What's your org's most important mission?,41637,0.00256983
JoanGarryConsulting,"A poorly constructed advisory board can cause more problems than it solves.

So how can you make an advisory board really count?

By having a clear idea of why your organization needs one and who should be serving on it. Keep reading to get the scoop: https://www.joangarry.com/advisory-board/

JOANGARRY.COM
Who Should Serve on Your Nonprofit Advisory Board?",1,0,0,2,0,6.333333333,"A poorly constructed advisory board can cause more problems than it solves.

So how can you make an advisory board really count?

By having a clear idea of why your organization needs one and who should be serving on it. Keep reading to get the scoop: 

JOANGARRY.COM
Who Should Serve on Your Nonprofit Advisory Board?",41637,2.40171E-05
JoanGarryConsulting,"The success of a special event is not about the money you make during the event — it’s about the money that follows.

Here is a six-step plan for getting the most out of your nonprofit's next special event. Try it out and let me know what you think.",7,0,0,0,0,5.473684211,"The success of a special event is not about the money you make during the event — it’s about the money that follows.

Here is a six-step plan for getting the most out of your nonprofit's next special event. Try it out and let me know what you think.",41637,0.00016812
JoanGarryConsulting,"In this episode, I chat with Ann Mei Chang, CEO of Candid, an organization that works to connect people who want to make a difference with the resources they need to touch the work. But that's not all.

Tune in to learn more about how Candid can help you find the nonprofit funding sources you need to achieve your mission.

You'll also learn about how Candid is helping to increase transparency within our sector.
https://www.joangarry.com/podcast/ep-166-uncovering-new-nonprofit-funding-sources-with-ann-mei-chang/

JOANGARRY.COM
Ep 166: Uncovering New Nonprofit Funding Sources",27,1,0,0,0,6.065217391,"In this episode, I chat with Ann Mei Chang, CEO of Candid, an organization that works to connect people who want to make a difference with the resources they need to touch the work. But that's not all.

Tune in to learn more about how Candid can help you find the nonprofit funding sources you need to achieve your mission.

You'll also learn about how Candid is helping to increase transparency within our sector.


JOANGARRY.COM
Ep 166: Uncovering New Nonprofit Funding Sources",41637,0.000672479
JoanGarryConsulting,"Nonprofit leaders, this is why our world so desperately needs people like you…

Leave a 🧡 if you agree.",3,0,0,0,1,6.333333333,"Nonprofit leaders, this is why our world so desperately needs people like you…

Leave a 🧡 if you agree.",41637,7.20513E-05
JoanGarryConsulting,"There's no way around it—as a nonprofit leader, you make a lot of big decisions.

In this blog post, I share 5 key tips to help you make the best decisions for your org: https://www.joangarry.com/big-decision/

JOANGARRY.COM
The Key to Making Big Decisions",5,0,0,0,0,5.2,"There's no way around it—as a nonprofit leader, you make a lot of big decisions.

In this blog post, I share 5 key tips to help you make the best decisions for your org: 

JOANGARRY.COM
The Key to Making Big Decisions",41637,0.000120086
JoanGarryConsulting,"Post-meeting *crickets*. Rubber stamping. Board meetings that feel more like ""show and tell"" rather than shared leadership.

These could be the signs of a disengaged board — or, it could be a sign that your board members don't understand just how valuable their input is.

There's only one way to make things clear: here's a recipe to engage your board members in meaningful strategic decision making. https://www.joangarry.com/board-engagement/

JOANGARRY.COM
A Step-by-Step Recipe For Meaningful Board Engagement",6,0,0,0,0,6.5,"Post-meeting *crickets*. Rubber stamping. Board meetings that feel more like ""show and tell"" rather than shared leadership.

These could be the signs of a disengaged board — or, it could be a sign that your board members don't understand just how valuable their input is.

There's only one way to make things clear: here's a recipe to engage your board members in meaningful strategic decision making. 

JOANGARRY.COM
A Step-by-Step Recipe For Meaningful Board Engagement",41637,0.000144103
JoanGarryConsulting,"It's time to take charge and build the board you want.

What's one thing you can take action on today (no matter how small it seems) to improve the effectiveness of your board?

Check out this jampacked workshop for some practical strategies to help you get started: https://nonprofitleadershiplab.com/free/fixmyboard/",24,1,0,1,0,5.846153846,"It's time to take charge and build the board you want.

What's one thing you can take action on today (no matter how small it seems) to improve the effectiveness of your board?

Check out this jampacked workshop for some practical strategies to help you get started: ",41637,0.000600428
JoanGarryConsulting,"To every nonprofit executive director, staff member, and volunteer...

Thank you for answering the call and touching the work — I don't know what we'd do without you. #HappyLaborDay #Nonprofits",139,3,2,0,0,6.1875,"To every nonprofit executive director, staff member, and volunteer...

Thank you for answering the call and touching the work — I don't know what we'd do without you.  ",41637,0.003410428
JoanGarryConsulting,"There is nothing wrong with being a do-gooder, and trust me, our world is lucky to have people like you. But it is important to remember to fill your own cup as well by taking care of yourself. #NonprofitLeader #SelfCare",52,5,2,0,0,5.533333333,"There is nothing wrong with being a do-gooder, and trust me, our world is lucky to have people like you. But it is important to remember to fill your own cup as well by taking care of yourself.  ",41637,0.001368975
JoanGarryConsulting,"Remember: It takes a village to run a thriving nonprofit…

Clients, donors, volunteers — a diverse group of people who have value to add and must be engaged.

You are not alone...look around you.",23,0,0,0,0,6.388888889,"Remember: It takes a village to run a thriving nonprofit…

Clients, donors, volunteers — a diverse group of people who have value to add and must be engaged.

You are not alone...look around you.",41637,0.000552393
JoanGarryConsulting,"Do you know the telltale signs of founder syndrome? Click here to learn more: https://www.joangarry.com/podcast/ep-96-the-telltale-signs-of-founder-syndrome-part-1/ #NonprofitSupport

JOANGARRY.COM
Ep 96: The Telltale Signs of Founder Syndrome (Part 1)",2,2,1,1,0,6.285714286,"Do you know the telltale signs of founder syndrome? Click here to learn more:  

JOANGARRY.COM
Ep 96: The Telltale Signs of Founder Syndrome (Part 1)",41637,9.60684E-05
JoanGarryConsulting,"What is belonging? Here's a clue—it's not just fitting in.

How do you define belonging?",33,3,0,2,0,7.166666667,"What is belonging? Here's a clue—it's not just fitting in.

How do you define belonging?",41637,0.000864616
JoanGarryConsulting,"Earlier this year, I told you all about my big commitment for 2022: to shine a light on the dysfunctional power dynamics that are embedded in the nonprofit sector.

And I asked you to hold me accountable.

Click here to learn more about the work our team has been up to with our commitment to DEI: https://www.joangarry.com/video/commitment-to-diversity/

JOANGARRY.COM
My Commitment to Diversity, Equity, and Inclusion Runs Deep",0,0,0,0,0,6.620689655,"Earlier this year, I told you all about my big commitment for 2022: to shine a light on the dysfunctional power dynamics that are embedded in the nonprofit sector.

And I asked you to hold me accountable.

Click here to learn more about the work our team has been up to with our commitment to DEI: 

JOANGARRY.COM
My Commitment to Diversity, Equity, and Inclusion Runs Deep",41637,0
JoanGarryConsulting,"Your board is one of the most valuable resources your org has...if you know how to leverage each member’s strengths.

Check out this blog post to learn 5 steps your board can take right now to maximize its impact: https://www.joangarry.com/best-boards/

JOANGARRY.COM
5 Steps the Best Boards Are Taking Right Now",6,1,0,0,0,5.769230769,"Your board is one of the most valuable resources your org has...if you know how to leverage each member’s strengths.

Check out this blog post to learn 5 steps your board can take right now to maximize its impact: 

JOANGARRY.COM
5 Steps the Best Boards Are Taking Right Now",41637,0.00016812
JoanGarryConsulting,Your sphere of influence is more powerful than you might believe...,7,0,0,0,0,7,Your sphere of influence is more powerful than you might believe...,41637,0.00016812
JoanGarryConsulting,"Not raising as much money as you'd hoped? This handy assessment can help you get to the root of the issue: https://www.joangarry.com/raising-more-money/

JOANGARRY.COM
Why You're Not Raising More Money",27,2,0,1,0,5.666666667,"Not raising as much money as you'd hoped? This handy assessment can help you get to the root of the issue: 

JOANGARRY.COM
Why You're Not Raising More Money",41637,0.000696496
JoanGarryConsulting,"One of the most important duties of any nonprofit’s board nominations committee is getting the right people in the right seats on the bus.

In other words, you’ve got to find and recruit board members with the perfect mix of lived experience, skills, and passion for your mission.

In this episode, I chat with the Union for Reform Judaism's board nominations chair, Daryl Messinger, about how she helped this org identify a diverse slate of 39 forward-thinking, open-minded board members.

Tune in to learn more about her journey: https://www.joangarry.com/podcast/ep-165-eye-opening-tales-of-a-board-nominations-committee-chair-with-daryl-messinger/

JOANGARRY.COM
Ep 165: Eye-Opening Tales of a Board Nominations Committee Chair",6,0,0,0,0,6.50877193,"One of the most important duties of any nonprofit’s board nominations committee is getting the right people in the right seats on the bus.

In other words, you’ve got to find and recruit board members with the perfect mix of lived experience, skills, and passion for your mission.

In this episode, I chat with the Union for Reform Judaism's board nominations chair, Daryl Messinger, about how she helped this org identify a diverse slate of 39 forward-thinking, open-minded board members.

Tune in to learn more about her journey: 

JOANGARRY.COM
Ep 165: Eye-Opening Tales of a Board Nominations Committee Chair",41637,0.000144103
JoanGarryConsulting,"What if I told you that your value as a nonprofit leader is not entirely measured by the amount of money you bring in?

Feeling relieved?

Listen as guest Drew Dudley shares where you can really make the biggest impact in this episode of Nonprofits Are Messy: #NonprofitLeadership

https://blog.joangarry.com/ep-143-lollipop-moments-and-everyday-leadership-lessons-with-drew-dudley/

JOANGARRY.COM
Ep 143: Lollipop Moments and Everyday Leadership Lessons",3,0,1,2,0,6.566666667,"What if I told you that your value as a nonprofit leader is not entirely measured by the amount of money you bring in?

Feeling relieved?

Listen as guest Drew Dudley shares where you can really make the biggest impact in this episode of Nonprofits Are Messy: 



JOANGARRY.COM
Ep 143: Lollipop Moments and Everyday Leadership Lessons",41637,7.20513E-05
JoanGarryConsulting,"A break doesn't have to be a walk around the block or a long weekend.

It can also mean a break from your role as firefighter to allow for
planning.

This kind of break will make you stronger for sure and will
enable you to weather the storms that will surely come your way. #NonprofitLeadership",23,1,1,0,0,5.4,"A break doesn't have to be a walk around the block or a long weekend.

It can also mean a break from your role as firefighter to allow for
planning.

This kind of break will make you stronger for sure and will
enable you to weather the storms that will surely come your way. ",41637,0.00057641
JoanGarryConsulting,"Nonprofit leaders, thank you for leading the charge when it comes to creating positive change in this broken world of ours.

What keeps you fighting for a better world every day? #NonprofitsMatter

https://www.joangarry.com/nonprofit-leadership/

JOANGARRY.COM
The Nonprofit Sector is the Biggest Source of Leadership in the World",77,6,1,1,0,6.625,"Nonprofit leaders, thank you for leading the charge when it comes to creating positive change in this broken world of ours.

What keeps you fighting for a better world every day? 



JOANGARRY.COM
The Nonprofit Sector is the Biggest Source of Leadership in the World",41637,0.001993419
JoanGarryConsulting,"There are days that you control and days that control you.

Gain more control over your time with these practical time management tips: https://www.joangarry.com/manage-your-time/

JOANGARRY.COM
How to Manage Your Time So You Are In Control",6,0,0,0,0,6.2,"There are days that you control and days that control you.

Gain more control over your time with these practical time management tips: 

JOANGARRY.COM
How to Manage Your Time So You Are In Control",41637,0.000144103
JoanGarryConsulting,"There's a right way to write a board report that will actually get read. And remembered! Learn the process and download your free board report template here: https://www.joangarry.com/board-report-template/

JOANGARRY.COM
How to Write a Good Board Report",8,0,0,0,0,5.909090909,"There's a right way to write a board report that will actually get read. And remembered! Learn the process and download your free board report template here: 

JOANGARRY.COM
How to Write a Good Board Report",41637,0.000192137
JoanGarryConsulting,"We all have difficult people in our lives.

If you’re involved with a nonprofit, maybe that’s your boss. Or a board member who doesn’t trust you. A very demanding client. Or a staff member who constantly misses deadlines...

Whatever difficulties you are up against, here are 10 strategies you might consider trying when dealing with difficult people in your organization.

https://www.joangarry.com/how-to-deal-with-difficult-people/

JOANGARRY.COM
How to Deal With Difficult People: My Top 10 Strategies",78,5,0,0,0,7.111111111,"We all have difficult people in our lives.

If you’re involved with a nonprofit, maybe that’s your boss. Or a board member who doesn’t trust you. A very demanding client. Or a staff member who constantly misses deadlines...

Whatever difficulties you are up against, here are 10 strategies you might consider trying when dealing with difficult people in your organization.



JOANGARRY.COM
How to Deal With Difficult People: My Top 10 Strategies",41637,0.001993419
JoanGarryConsulting,"Inspiring moments unfold around your cause every day — and these stories connect your nonprofit to new supporters who help to build a community around your mission.

Join me on August 25th for a special LinkedIn Live conversation with Classy.org. We’ll get into how to mobilize your board and internal team as five-star ambassadors for your organization: https://www.linkedin.com/video/event/urn:li:ugcPost:6963559778371411968/

﻿Learn more about nonprofit storytelling here: https://bit.ly/3pigTYE﻿",3,1,0,0,0,6.72972973,"Inspiring moments unfold around your cause every day — and these stories connect your nonprofit to new supporters who help to build a community around your mission.

Join me on August 25th for a special LinkedIn Live conversation with Classy.org. We’ll get into how to mobilize your board and internal team as five-star ambassadors for your organization: 

﻿Learn more about nonprofit storytelling here: ",41637,9.60684E-05
JoanGarryConsulting,Always put the mission first 🧡 #NonprofitLeadership #NonprofitWork,20,4,2,0,1,5.25,Always put the mission first 🧡  ,41637,0.00057641
JoanGarryConsulting,"When you need to de-stress, what is your favorite go-to activity?",66,329,0,1,0,6.4,"When you need to de-stress, what is your favorite go-to activity?",41637,0.009486755
JoanGarryConsulting,What community does your org serve? #NonprofitOrganization #NonprofitOrgs,3,0,2,1,0,5.666666667,What community does your org serve?  ,41637,7.20513E-05
JoanGarryConsulting,"I get asked quite a lot if there were things I wish I knew when I moved from corporate America to working for a nonprofit...and indeed there are.

In fact, three of them come immediately to mind. My answers might surprise you:",5,0,0,0,0,5.904761905,"I get asked quite a lot if there were things I wish I knew when I moved from corporate America to working for a nonprofit...and indeed there are.

In fact, three of them come immediately to mind. My answers might surprise you:",41637,0.000120086
JoanGarryConsulting,"Asking for money may be terrifying at times, but simply asking people to join your mission ignites others to give — whether it's their time, money, or attention, every contribution pushes you closer to your mission.

When was the last time you asked someone to join your cause in some way? What did you say?",11,1,0,2,0,5.7,"Asking for money may be terrifying at times, but simply asking people to join your mission ignites others to give — whether it's their time, money, or attention, every contribution pushes you closer to your mission.

When was the last time you asked someone to join your cause in some way? What did you say?",41637,0.000288205
JoanGarryConsulting,WWYD? #Nonprofits #MajorGift,17,21,2,1,0,4,WWYD?  ,41637,0.00091265
